,title,abstract,doi,label,label-snorkel-1,label-snorkel-2,label-snorkel-3,probability-snorkel-1,probability-snorkel-2,probability-snorkel-3,model-index-snorkel-1,model-index-snorkel-2,model-index-snorkel-3
84,Inferring the rules of interaction of shoaling fish,"Collective motion, where large numbers of individuals move synchronously together, is achieved when individuals adopt interaction rules that determine how they respond to their neighbors’ movements and positions. These rules determine how group-living animals move, make decisions, and transmit information between individuals. Nonetheless, few studies have explicitly determined these interaction rules in moving groups, and very little is known about the interaction rules of fish. Here, we identify three key rules for the social interactions of mosquitofish (Gambusia holbrooki): (i) Attraction forces are important in maintaining group cohesion, while we find only weak evidence that fish align with their neighbor’s orientation; (ii) repulsion is mediated principally by changes in speed; (iii) although the positions and directions of all shoal members are highly correlated, individuals only respond to their single nearest neighbor. The last two of these rules are different from the classical models of collective animal motion, raising new questions about how fish and other animals self-organize on the move.",10.1073/pnas.1109355108,"['Maintain ecological community', 'Sense send or process information']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
85,On the Mound of Macrotermes michaelseni as an Organ of Respiratory Gas Exchange,"Patterns and rates of air movements in the mounds and nests of Macrotermes michaelseni were studied using tracer methods. Wind is a significant source of energy for powering nest ventilation, despite the mound being a completely enclosed structure. Nests are ventilated by a tidal movement of air driven by temporal variation in wind speed and wind direction. Density gradients sufficiently steep to drive bulk flow by natural convection will be rare. However, metabolism‐induced buoyant forces may interact with wind energy in a way that promotes homeostasis of the mound atmosphere.",10.1086/323990,['Process resources'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
86,Blood Flow to Appendages and the Control of Heat Exchange in American Alligators,"Small American alligators (200-400 g) were heated and cooled from 20 to 35 to 20 C in a temperature-controlled wind tunnel. Blood flow to the limbs and tail was periodically occluded, using remotely controlled occlusion cuffs. When blood flow in all appendages was occluded, the rate of heating was significantly reduced from that when blood flow was unrestricted. The rate of cooling was not significantly affected by occlusion of blood flow in all appendages, however. Blood flow to appendages, rather than a generalized perfusion of the skin, appears to be primarily responsible for the differences in the rates of heating and cooling in alligators.",10.1086/physzool.56.2.30156051,['Protect from harm'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
87,Foldable structures and the natural design of pollen grains,"Upon release from the anther, pollen grains of angiosperm flowers are exposed to a dry environment and dehydrate. To survive this process, pollen grains possess a variety of physiological and structural adaptations. Perhaps the most striking of these adaptations is the ability of the pollen wall to fold onto itself to prevent further desiccation. Roger P. Wodehouse coined the term harmomegathy for this folding process in recognition of the critical role it plays in the survival of the pollen grain. There is still, however, no quantitative theory that explains how the structure of the pollen wall contributes to harmomegathy. Here we demonstrate that simple geometrical and mechanical principles explain how wall structure guides pollen grains toward distinct folding pathways. We found that the presence of axially elongated apertures of high compliance is critical for achieving a predictable and reversible folding pattern. Moreover, the intricate sculpturing of the wall assists pollen closure by preventing mirror buckling of the surface. These results constitute quantitative structure-function relationships for pollen harmomegathy and provide a framework to elucidate the functional significance of the very diverse pollen morphologies observed in angiosperms.",10.1073/pnas.0911223107,"['Change size or color', 'Protect from harm']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
88,An insect trap as habitat: cohesion-failure mechanism prevents adhesion of Pameridea roridulae bugs to the sticky surface of the plant Roridula gorgonias,"SUMMARY The glandular trichomes of the plant Roridula gorgonias release an extremely adhesive, visco-elastic, resinous secretion that traps a variety of insects, including those having a considerable body size. However, the specialized mutualistic mirid bug Pameridea roridulae lives and walks on this sticky plant surface without being trapped. We have sought to reveal the mechanism underlying the apparent non-sticky nature of the cuticle of this bug. In this study, we have visualized intact plant and insect surfaces using cryo-scanning electron microscopy and measured the adhesive properties of the plant secretion on different surfaces. We present a combination of structural and experimental results that suggest that a thick and cohesively weak film of an outermost, epicuticular greasy secretion acts as a `sloughing-off' layer, preventing the formation of contacts between the sticky plant secretion and the solid insect cuticle. In a comparative study of fresh cuticle fractures of flies representing a typical prey of R. gorgonias, a thin, fragmentary layer of epicuticular grease was revealed. These results indicate that, when trapping prey, the plant adhesive might form proper contact with solid islands of the insect cuticle that are free of epicuticular grease.",10.1242/jeb.019273,['Attach'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
89,Ballistic tongue projection in chameleons maintains high performance at low temperature,"Environmental temperature impacts the physical activity and ecology of ectothermic animals through its effects on muscle contractile physiology. Sprinting, swimming, and jumping performance of ectotherms decreases by at least 33% over a 10 °C drop, accompanied by a similar decline in muscle power. We propose that ballistic movements that are powered by recoil of elastic tissues are less thermally dependent than movements that rely on direct muscular power. We found that an elastically powered movement, ballistic tongue projection in chameleons, maintains high performance over a 20 °C range. Peak velocity and power decline by only 10%–19% with a 10 °C drop, compared to >42% for nonelastic, muscle-powered tongue retraction. These results indicate that the elastic recoil mechanism circumvents the constraints that low temperature imposes on muscle rate properties and thereby reduces the thermal dependence of tongue projection. We propose that organisms that use elastic recoil mechanisms for ecologically important movements such as feeding and locomotion may benefit from an expanded thermal niche.",10.1073/pnas.0910778107,"['Maintain structural integrity', 'Move']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
90,A Predator from East Africa that Chooses Malaria Vectors as Preferred Prey,"Background All vectors of human malaria, a disease responsible for more than one million deaths per year, are female mosquitoes from the genus Anopheles. Evarcha culicivora is an East African jumping spider (Salticidae) that feeds indirectly on vertebrate blood by selecting blood-carrying female mosquitoes as preferred prey. Methodology/Principal Findings By testing with motionless lures made from mounting dead insects in lifelike posture on cork discs, we show that E. culicivora selects Anopheles mosquitoes in preference to other mosquitoes and that this predator can identify Anopheles by static appearance alone. Tests using active (grooming) virtual mosquitoes rendered in 3-D animation show that Anopheles' characteristic resting posture is an important prey-choice cue for E. culicivora. Expression of the spider's preference for Anopheles varies with the spider's size, varies with its prior feeding condition and is independent of the spider gaining a blood meal. Conclusions/Significance This is the first experimental study to show that a predator of any type actively chooses Anopheles as preferred prey, suggesting that specialized predators having a role in the biological control of disease vectors is a realistic possibility.",10.1371/journal.pone.0000132,"['Process resources', 'Maintain ecological community']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
91,"The hummingbird tongue is a fluid trap, not a capillary tube","Hummingbird tongues pick up a liquid, calorie-dense food that cannot be grasped, a physical challenge that has long inspired the study of nectar-transport mechanics. Existing biophysical models predict optimal hummingbird foraging on the basis of equations that assume that fluid rises through the tongue in the same way as through capillary tubes. We demonstrate that the hummingbird tongue does not function like a pair of tiny, static tubes drawing up floral nectar via capillary action. Instead, we show that the tongue tip is a dynamic liquid-trapping device that changes configuration and shape dramatically as it moves in and out of fluids. We also show that the tongue–fluid interactions are identical in both living and dead birds, demonstrating that this mechanism is a function of the tongue structure itself, and therefore highly efficient because no energy expenditure by the bird is required to drive the opening and closing of the trap. Our results rule out previous conclusions from capillarity-based models of nectar feeding and highlight the necessity of developing a new biophysical model for nectar intake in hummingbirds. Our findings have ramifications for the study of feeding mechanics in other nectarivorous birds, and for the understanding of the evolution of nectarivory in general. We propose a conceptual mechanical explanation for this unique fluid-trapping capacity, with far-reaching practical applications (e.g., biomimetics).",10.1073/pnas.1016944108,['Process resources'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
92,"Bacterial Surface Motility: Slime Trails, Grappling Hooks and Nozzles","We thank N. Bose, K. Collins, R. Brennan, T. Economou, H. Higgs, M. Koomey, G. O'Toole, M. Sheetz, J. Skerker, R. Taylor, and T. Yahr for critical discussion of the ideas in this review. We apologize to colleagues whose work was not cited due to space constraints. A.J.M. is supported by Fellowship DRG–1598 of the Cancer Research Fund of the Damon Runyon-Walter Winchell Foundation. K.T.F. is supported by the NIH (GM59721) and the W.M. Keck Foundation.",10.1016/S0960-9822(02)00806-0,['Move'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
93,Plant hydraulics: The ascent of water,"When you're a large organism and made of wood, you can't have a heart or other contractile organs, but you still need to move fluids to live. How is this done?",10.1038/423923a,['Process resources'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
94,"Mechanical properties and structure of Strombus gigas, Tridacna gigas, and Haliotis rufescens sea shells: A comparative study","Sea shells are composed of calcium carbonate crystals interleaved with layers of viscoelastic proteins, having dense, tailored structures that yield excellent mechanical properties. Shells such as conch (Strombus gigas), giant clam (Tridacna gigas), and red abalone (Haliotis rufescens) have hierarchical architectures that differ depending on growth requirements and shell formation of the particular mollusk. Mechanical tests have been carried out on these shells for a comparison of strength with respect to the microstructural architecture and sample orientation. The mechanical response is found to vary significantly from specimen to specimen and requires the application of Weibull statistics in order to be quantitatively evaluated. The complex micro-laminate structure of these biocomposite materials is characterized and related to their mechanical properties. The red abalone has the highest compressive (233–540 MPa) and flexure strengths of the three shells. The giant clam has the lowest strength (87–123 MPa) and the conch has an intermediate value (166–218 MPa) in compression. The high compressive strength observed in the abalone is attributed to an optimization of microstructural architecture in the form of 2-D laminates, enhancing the fracture toughness of this shell material and enabling higher stresses to develop before fracture. D 2005 Elsevier B.V. All rights reserved.",10.1016/j.msec.2005.08.016,['Maintain structural integrity'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
95,Companion planting with French marigolds protects tomato plants from glasshouse whiteflies through the emission of airborne limonene,"Horticulturalists and gardeners in temperate regions often claim that planting marigolds next to tomato plants protects the tomatoes from the glasshouse whitefly (Trialeurodes vaporariorum Westwood). If shown to hold true, this technique could be used in larger-scale tomato production, protecting the crop and helping to introduce greater plant diversity into these agro-ecosystems. Here we present two large-scale glasshouse trials corresponding to the two main ways growers are likely to use marigolds to control whiteflies. In the first, marigolds are grown next to tomato throughout the growing period and we quantify whitefly population growth from the seedling stage over a 48 day infestation period. Here we show that association with marigolds significantly slows whitefly population development. Introducing additional whitefly-attractive ‘pull’ plants around the perimeter of plots has little effect, but reducing the proportion of marigolds and introducing other non-hosts of whiteflies (basil, nasturtium and Chinese cabbage) also reduces whitefly populations on tomato. The second experiment assesses the efficacy of marigolds when used as an ‘emergency’ measure. Here we allow whitefly populations to build to a high density on unprotected tomatoes then introduce marigolds and assess whitefly population over a further period. Following laboratory work showing limonene to be a major chemical component of French marigolds and a negative behaviour response of whiteflies to this compound, limonene dispensers are added as an additional treatment to this experiment. “Emergency” marigold companion planting yielded minimal reductions in whitefly performance, but the use of limonene dispensers was more effective. Our work indicates that companion planting short vine tomatoes with French marigolds throughout the growing season will slow development of whitefly populations. Introducing marigolds to unprotected tomatoes after significant whitefly build-up will be less effective. The use of limonene dispensers placed near to tomato plants also shows promise. It is argued that this work supports the possibility of the development of a mixture of tomato companion plants that infer ‘associational resistance’ against many major invertebrate pests of tomato. Such a mixture, if comprising edible or ornamental plants, would be economically viable, would reduce the need for additional chemical and biological control, and, if used outdoors, would generate plant-diverse agro-ecosystems that are better able to harbour invertebrate wildlife.",10.1371/journal.pone.0213071,"['Maintain ecological community', 'Protect from harm']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
96,Pollination Efficiency and the Evolution of Specialized Deceptive Pollination Systems,"The ultimate causes of evolution of highly specialized pollination systems are little understood. We investigated the relationship between specialization and pollination efficiency, defined as the proportion of pollinated flowers relative to those that experienced pollen removal, using orchids with different pollination strategies as a model system. Rewarding orchids showed the highest pollination efficiency. Sexually deceptive orchids had comparably high pollination efficiency, but food‐deceptive orchids had significantly lower efficiency. Values for pollinator sharing (a measure of the degree of generalization in pollination systems) showed the reverse pattern, in that groups with high pollination efficiency had low values of pollinator sharing. Low pollinator sharing may thus be the basis for efficient pollination. Population genetic data indicated that both food‐ and sexually deceptive species have higher degrees of among‐population gene flow than do rewarding orchids. Thus, the shift from food to sexual deception may be driven by selection for more efficient pollination, without compromising the high levels of gene flow that are characteristic of deceptive species.",10.1086/648555,"['Process resources', 'Sense send or process information']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
97,Shark-skin surfaces for fluid-drag reduction in turbulent flow: a review,"The skin of fast-swimming sharks exhibits riblet structures aligned in the direction of flow that are known to reduce skin friction drag in the turbulent-flow regime. Structures have been fabricated for study and application that replicate and improve upon the natural shape of the shark-skin riblets, providing a maximum drag reduction of nearly 10 per cent. Mechanisms of fluid drag in turbulent flow and riblet-drag reduction theories from experiment and simulation are discussed. A review of riblet-performance studies is given, and optimal riblet geometries are defined. A survey of studies experimenting with riblet-topped shark-scale replicas is also given. A method for selecting optimal riblet dimensions based on fluid-flow characteristics is detailed, and current manufacturing techniques are outlined. Due to the presence of small amounts of mucus on the skin of a shark, it is expected that the localized application of hydrophobic materials will alter the flow field around the riblets in some way beneficial to the goals of increased drag reduction.",10.1098/rsta.2010.0201,['Move'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
98,Deployment of hagfish slime thread skeins requires the transmission of mixing forces via mucin strands,"SUMMARY Hagfishes are benthic marine protovertebrates that secrete copious quantities of slime when threatened. The slime originates as a two-component glandular exudate comprised of coiled bundles of cytoskeletal intermediate filaments (thread skeins) and mucin vesicles. Holocrine secretion of the slime into seawater results in the rapid deployment of both fibrous and mucin components, resulting in about a liter of dilute slime. Deployment of the thread skeins involves their unraveling in a fraction of a second from a 150 μm-long ellipsoid bundle to a thread that is 100× longer. We hypothesized that thread skein deployment requires both vigorous hydrodynamic mixing and the presence of mucin vesicles, both of which are required for whole slime deployment. Here we provide evidence that mixing and mucin vesicles are indeed crucial for skein unraveling. Specifically, we show that mucin vesicles mixed into seawater swell and elongate into high-aspect ratio mucin strands that attach to the thread skeins, transmit hydrodynamic forces to them and effect their unraveling by loading them in tension. Our discovery of mucin strands in hagfish slime not only provides a mechanism for the rapid deployment of thread skeins in vivo, it also helps explain how hagfish slime is able to trap such impressive volumes of seawater via viscous entrainment. We believe that the deployment of thread skeins via their interaction with shear-elongated mucins represents a unique mechanism in biology and may lead to novel technologies for transmitting hydrodynamic forces to microscale particles that would typically be immune to such forces.",10.1242/jeb.038075,"['Change size or color', 'Physically assemble/disassemble', 'Protect from harm']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
99,Evidence for wavelike energy transfer through quantum coherence in photosynthetic systems,"Photosynthetic complexes are exquisitely tuned to capture solar light efficiently, and then transmit the excitation energy to reaction centres, where long term energy storage is initiated. The energy transfer mechanism is often described by semiclassical models that invoke ‘hopping’ of excited-state populations along discrete energy levels. Two-dimensional Fourier transform electronic spectroscopy has mapped these energy levels and their coupling in the Fenna–Matthews–Olson (FMO) bacteriochlorophyll complex, which is found in green sulphur bacteria and acts as an energy ‘wire’ connecting a large peripheral light-harvesting antenna, the chlorosome, to the reaction centre. The spectroscopic data clearly document the dependence of the dominant energy transport pathways on the spatial properties of the excited-state wavefunctions of the whole bacteriochlorophyll complex. But the intricate dynamics of quantum coherence, which has no classical analogue, was largely neglected in the analyses—even though electronic energy transfer involving oscillatory populations of donors and acceptors was first discussed more than 70 years ago, and electronic quantum beats arising from quantum coherence in photosynthetic complexes have been predicted and indirectly observed. Here we extend previous two-dimensional electronic spectroscopy investigations of the FMO bacteriochlorophyll complex, and obtain direct evidence for remarkably long-lived electronic quantum coherence playing an important part in energy transfer processes within this system. The quantum coherence manifests itself in characteristic, directly observable quantum beating signals among the excitons within the Chlorobium tepidum FMO complex at 77 K. This wavelike characteristic of the energy transfer within the photosynthetic complex can explain its extreme efficiency, in that it allows the complexes to sample vast areas of phase space to find the most efficient path.",10.1038/nature05678,['Process resources'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
100,Radular teeth as models for the improvement of industrial cutting devices,"Limpets (Gastropoda) and chitons (Polyplacophora) feed on epi- and endolithic organisms by means of the radula, a specialized feeding apparatus located in the mouth cavity. The radula owes most of its abrasive capability to the presence of numerous mineralized teeth. Here we report on the shape, internal structure, wearing pattern, feeding position, and distribution of hardness and elastic properties of these teeth in an attempt to generate ideas for the innovation of industrial cutting devices. The teeth remain sharp during their entire working-life mainly due to the fact that wearing preferentially occurs along surfaces formed by the internal structure of the tooth. It is shown that shape, internal structure, positioning and material characteristics concertedly function in minimizing the rate at which the teeth wear down and in maintaining optimal cutting behaviour. Implementation of these self-sharpening characteristics into industrial cutting devices is discussed.",10.1016/S0928-4931(99)00129-0,['Physically assemble/disassemble'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
101,Sneeze to leave: African wild dogs (Lycaon pictus) use variable quorum thresholds facilitated by sneezes in collective decisions,"In despotically driven animal societies, one or a few individuals tend to have a disproportionate influence on group decision-making and actions. However, global communication allows each group member to assess the relative strength of preferences for different options among their group-mates. Here, we investigate collective decisions by free-ranging African wild dog packs in Botswana. African wild dogs exhibit dominant-directed group living and take part in stereotyped social rallies: high energy greeting ceremonies that occur before collective movements. Not all rallies result in collective movements, for reasons that are not well understood. We show that the probability of rally success (i.e. group departure) is predicted by a minimum number of audible rapid nasal exhalations (sneezes), within the rally. Moreover, the number of sneezes needed for the group to depart (i.e. the quorum) was reduced whenever dominant individuals initiated rallies, suggesting that dominant participation increases the likelihood of a rally's success, but is not a prerequisite. As such, the ‘will of the group’ may override dominant preferences when the consensus of subordinates is sufficiently great. Our findings illustrate how specific behavioural mechanisms (here, sneezing) allow for negotiation (in effect, voting) that shapes decision-making in a wild, socially complex animal society.",10.1098/rspb.2017.0347,['Maintain ecological community'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
102,Smart Swarms of Bacteria-Inspired Agents with Performance Adaptable Interactions,"Collective navigation and swarming have been studied in animal groups, such as fish schools, bird flocks, bacteria, and slime molds. Computer modeling has shown that collective behavior of simple agents can result from simple interactions between the agents, which include short range repulsion, intermediate range alignment, and long range attraction. Here we study collective navigation of bacteria-inspired smart agents in complex terrains, with adaptive interactions that depend on performance. More specifically, each agent adjusts its interactions with the other agents according to its local environment – by decreasing the peers' influence while navigating in a beneficial direction, and increasing it otherwise. We show that inclusion of such performance dependent adaptable interactions significantly improves the collective swarming performance, leading to highly efficient navigation, especially in complex terrains. Notably, to afford such adaptable interactions, each modeled agent requires only simple computational capabilities with short-term memory, which can easily be implemented in simple swarming robots.",10.1371/journal.pcbi.1002177,['Sense send or process information'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
103,Hypoxic survival strategies in two fishes: extreme anoxia tolerance in the North European crucian carp and natural hypoxic preconditioning in a coral-reef shark,"SUMMARY Especially in aquatic habitats, hypoxia can be an important evolutionary driving force resulting in both convergent and divergent physiological strategies for hypoxic survival. Examining adaptations to anoxic/hypoxic survival in hypoxia-tolerant animals may offer fresh ideas for the treatment of hypoxia-related diseases. Here, we summarise our present knowledge of two fishes that have evolved to survive hypoxia under very different circumstances. The crucian carp (Carassius carassius) is of particular interest because of its extreme anoxia tolerance. During the long North European winter, it survives for months in completely oxygen-deprived freshwater habitats. The crucian carp also tolerates a few days of anoxia at room temperature and, unlike anoxia-tolerant freshwater turtles, it is still physically active in anoxia. Moreover, the crucian carp does not appear to reduce neuronal ion permeability during anoxia and may primarily rely on more subtle neuromodulatory mechanisms for anoxic metabolic depression. The epaulette shark (Hemiscyllium ocellatum) is a tropical marine vertebrate. It lives on shallow reef platforms that repeatedly become cut off from the ocean during periods of low tides. During nocturnal low tides, the water [O2] can fall by 80% due to respiration of the coral and associated organisms. Since the tides become lower and lower over a period of a few days, the hypoxic exposure during subsequent low tides will become progressively longer and more severe. Thus, this shark is under a natural hypoxic preconditioning regimen. Interestingly, hypoxic preconditioning lowers its metabolic rate and its critical PO2. Moreover, repeated anoxia appears to stimulate metabolic depression in an adenosine-dependent way.",10.1242/jeb.00979,not found,send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
104,In vivo muscle force and elastic energy storage during steady-speed hopping of tammar wallabies (Macropus eugenii),"In order to evaluate the role of elastic energy recovery in the hopping of macropodids, in vivo measurements of muscle&shy;tendon forces using buckle force transducers attached to the tendons of the gastrocnemius (G), plantaris (PL) and flexor digitorum longus (FDL) of tammar wallabies were made as the animals hopped on a treadmill at speeds ranging from 2.1 to 6.3 m s-1. These muscles and tendons constitute the main structures that are most important in energy storage and recovery. Electromyographic recordings from the lateral gastrocnemius and plantaris muscles, together with high-speed films (200 frames s-1) and video (60 fields s-1), were also used to correlate muscle activation and kinematic patterns of limb movement with force development. On the basis of in situ calibrations of the buckle transducers, we found that muscle forces and elastic energy storage increased with increased hopping speed in all three muscle&shy;tendon units. Elastic energy recovery reached a maximum of 25 % of metabolic energy expenditure at 6.3 m s-1 and is probably greater than this at higher speeds. Force sharing among the three muscles was consistently maintained over this range of speeds in terms of recruitment. Although forces and stresses were generally comparable within the gastrocnemius and plantaris muscles, maximal tendon stresses were considerably greater in the gastrocnemius, because of its smaller cross-sectional area (peak muscle stress: 227 versus 262 kPa; peak tendon stress: 36 versus 32 MPa, G versus PL). As a result, energy storage was greatest in the gastrocnemius tendon despite its much shorter length, which limits its volume and, hence, energy storage capacity, compared with PL and FDL tendons. Forces and stresses (17 MPa maximum) developed within the FDL tendon were consistently much lower than those for the other two tendons. Peak stresses in these three tendons indicated safety factors of 3.0 for G, 3.3 for PL and 6.0 for FDL. The lower stresses developed within the tendons of the plantaris and, especially, the flexor digitorum longus may indicate the need to maintain sufficient stiffness for phalangeal control of foot placement, at the expense of reduced strain energy recovery.",10.1242/jeb.198.9.1829,"['Move', 'Process resources']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
105,Daily variation in cellular content of UV-absorbing compounds mycosporine-like amino acids in the marine dinoflagellate Scrippsiella sweeneyae.,"Sudden exposure experiments to high PAR (photosynthetically available radiation) or high PAR+UVR (ultraviolet radiation) were conducted for the marine dinoflagellate Scrippsiella sweeneyae acclimated to either low PAR or high PAR to determine the induction of cellular mycosporine-like amino acid (MAA) in relation to photosynthesis status. When the exposure to high PAR (30.8 Wm(-2)) was provided at different time in the light period for S. sweeneyae acclimated to low PAR (7.7 Wm(-2)) which suppressed photosynthesis, S. sweeneyae could enhance the induction of MAA but it only occurred in the first half of the light period. When UVR exposure was provided for the culture acclimated to high PAR which enhanced photosynthesis, cellular MAA content did not increase during the entire light period, but displayed daily variation similar to the control for two and half days. Daily variation of cellular MAA content did not synchronized with that of cell volume and cellular chlorophyll a content. The individual MAAs also revealed similar daily variations with different phase, which increased for a few hours in the beginning of the light period, except for cellular palythine content. Thus the total cellular MAA content revealed daily variation with changing the relative composition within a few hours. As one of the biological protective strategies against harmful UVR in sunlight, the daily vertical migration in the bloom forming dinoflagellates might be accompanied by the daily variation of cellular MAA content for a photosynthesis at daytime.",10.1016/j.jphotobiol.2004.06.002,['Protect from harm'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
106,Carbon storage in US wetlands,"Wetland soils contain some of the highest stores of soil carbon in the biosphere. However, there is little understanding of the quantity and distribution of carbon stored in our remaining wetlands or of the potential effects of human disturbance on these stocks. Here we use field data from the 2011 National Wetland Condition Assessment to provide unbiased estimates of soil carbon stocks for wetlands at regional and national scales. We find that wetlands in the conterminous United States store a total of 11.52 PgC, much of which is within soils deeper than 30 cm. Freshwater inland wetlands, in part due to their substantial areal extent, hold nearly ten-fold more carbon than tidal saltwater sites—indicating their importance in regional carbon storage. Our data suggest a possible relationship between carbon stocks and anthropogenic disturbance. These data highlight the need to protect wetlands to mitigate the risk of avoidable contributions to climate change.",10.1038/ncomms13835,['Process resources'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
107,High-speed microscopic imaging of flagella motility and swimming in Giardia lamblia trophozoites,"We report, in this paper, several findings about the swimming and attachment mechanisms of Giardia lamblia trophozoites. These data were collected using a combination of a high-contrast CytoViva imaging system and a particle image velocimetry camera, which can capture images at speeds greater than 800 frames/s. Using this system, we discovered that, during rapid swimming of Giardia trophozoites, undulations of the caudal region contributed to forward propulsion combined with the beating of the flagella pairs. It was also discovered, in contrast to previous studies with 10 times slower image sampling technique, that the anterior and posterolateral flagella beat with a clearly defined power stroke and not symmetrical undulations. During the transition from free swimming to attachment, trophozoites modified their swimming behavior from a rapid rotating motion to a more stable planar swimming. While using this planar swimming motion, the trophozoites used the flagella for propulsion and directional control. In addition to examination of the posterolateral and anterior flagella, a model to describe the motion of the ventral flagella was derived, indicating that the ventral flagella beat in an expanding sine wave. In addition, the structure of the ventrocaudal groove creates boundary conditions that determine the form of beating of the ventral flagella. The results from this study indicate that Giardia is able to simultaneously generate both ciliary beating and typical eukaryotic flagellar beating using different pairs of flagella.",10.1073/pnas.1106904108,"['Attach', 'Move']",send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
108,Dermal bone in early tetrapods: a palaeophysiological hypothesis of adaptation for terrestrial acidosis,"The dermal bone sculpture of early, basal tetrapods of the Permo-Carboniferous is unlike the bone surface of any living vertebrate, and its function has long been obscure. Drawing from physiological studies of extant tetrapods, where dermal bone or other calcified tissues aid in regulating acid–base balance relating to hypercapnia (excess blood carbon dioxide) and/or lactate acidosis, we propose a similar function for these sculptured dermal bones in early tetrapods. Unlike the condition in modern reptiles, which experience hypercapnia when submerged in water, these animals would have experienced hypercapnia on land, owing to likely inefficient means of eliminating carbon dioxide. The different patterns of dermal bone sculpture in these tetrapods largely correlates with levels of terrestriality: sculpture is reduced or lost in stem amniotes that likely had the more efficient lung ventilation mode of costal aspiration, and in small-sized stem amphibians that would have been able to use the skin for gas exchange.",10.1098/rspb.2012.0558,['Protect from harm'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
109,Molecular nanosprings in spider capture-silk threads,"Spider capture silk is a natural material that outperforms almost any synthetic material in its combination of strength and elasticity. The structure of this remarkable material is still largely unknown, because spider-silk proteins have not been crystallized. Capture silk is the sticky spiral in the webs of orb-weaving spiders. Here we are investigating specifically the capture spiral threads from Araneus, an ecribellate orb-weaving spider. The major protein of these threads is flagelliform protein, a variety of silk fibroin. We present models for molecular and supramolecular structures of flagelliform protein, derived from amino acid sequences, force spectroscopy (molecular pulling) and stretching of bulk capture web. Pulling on molecules in capture-silk fibres from Araneus has revealed rupture peaks due to sacrificial bonds, characteristic of other self-healing biomaterials. The overall force changes are exponential for both capture-silk molecules and intact strands of capture silk.",10.1038/nmat858,['Physically assemble/disassemble'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
110,Adhesion forces measured at the level of a terminal plate of the fly's seta,"The attachment pads of fly legs are covered with setae, each ending in small terminal plates coated with secretory fluid. A cluster of these terminal plates contacting a substrate surface generates strong attractive forces that hold the insect on smooth surfaces. Previous research assumed that cohesive forces and molecular adhesion were involved in the fly attachment mechanism. The main elements that contribute to the overall attachment force, however, remained unknown. Multiple local force–volume measurements were performed on individual terminal plates by using atomic force microscopy. It was shown that the geometry of a single terminal plate had a higher border and considerably lower centre. Local adhesion was approximately twice as strong in the centre of the plate as on its border. Adhesion of fly footprints on a glass surface, recorded within 20 min after preparation, was similar to adhesion in the centre of a single attachment pad. Adhesion strongly decreased with decreasing volume of footprint fluid, indicating that the layer of pad secretion covering the terminal plates is crucial for the generation of a strong attractive force. Our data provide the first direct evidence that, in addition to Van der Waals and Coulomb forces, attractive capillary forces, mediated by pad secretion, are a critical factor in the fly's attachment mechanism.",10.1098/rspb.2004.2850,['Attach'],send_sound_signals,no_match,maintain_biodiversity,0.25,0.25,0.25,0,0,0
